bic_8,bic,bank
UBSWJPJT,UBSWJPJTXXX,UBS AG TOKYO BRANCH
UEDAJPJ1,UEDAJPJ1XXX,"HACHIJUNI SECURITIES CO., LTD."
UNSCJPJ1,UNSCJPJ1XXX,"MITSUBISHI UFJ SECURITIES HOLDINGS CO.,LTD."
UOVBJPJT,UOVBJPJTXXX,"UNITED OVERSEAS BANK LTD, TOKYO BR."
USCOJPJ1,USCOJPJ1XXX,"UTSUNOMIYA SECURITIES CO., LTD."
UTSSJPJ1,UTSSJPJ1XXX,UTSUMIYA SECURITIES CO
UYTCJPJT,UYTCJPJTXXX,"UEDA YAGI TANSHI CO.,LTD"
VIOCJPJ2,VIOCJPJ2XXX,"VERTEX INVESTMENT SOLUTIONS CO.,LTD."
WOFJJPJ1,WOFJJPJ1XXX,WORLD FIRST JAPAN K.K.
XFKAJPJ1,XFKAJPJ1XXX,FUKUOKA STOCK EXCHANGE
XHIRJPJ1,XHIRJPJ1XXX,"TOKYO STOCK EXCHANGE, INC."
XKACJPJ1,XKACJPJ1XXX,KANSAI COMMODITIES EXCHANGE
XKGTJPJ1,XKGTJPJ1XXX,KOBE GOMU TORIHIKIJO (RUBBER EXCHANGE)
XKKTJPJ1,XKKTJPJ1XXX,KOBE KIITO TORIHIKIJO (RAW SILK EXCHANGE)
XKSTJPJ1,XKSTJPJ1XXX,KANMON SHOHIN TORIHIKIJO (COMMODITY EXCHANGE)
XKYOJPJ1,XKYOJPJ1XXX,"OSAKA EXCHANGE,INC"
XNGOJPJ1,XNGOJPJ1XXX,"NAGOYA STOCK EXCHANGE, INC."
XNIIJPJ1,XNIIJPJ1XXX,"TOKYO STOCK EXCHANGE, INC"
XOSEJPJ1,XOSEJPJ1XXX,OSAKA SECURITIES EXCHANGE
XOSMJPJ1,XOSMJPJ1XXX,OSAKA MERCANTILE EXCHANGE
XOSTJPJ1,XOSTJPJ1XXX,OSAKA SENI TORIHIKIJO (TEXTILE EXCH ANGE)
XSAPJPJ1,XSAPJPJ1XXX,SAPPORO SECURITIES EXCHANGE
XTAMJPJ1,XTAMJPJ1XXX,"TOKYO STOCK EXCHANGE, INC"
XTFFJPJ1,XTFFJPJ1XXX,"TOKYO INTERNATIONAL FINANCIAL FUTUR ES EXCHANGE, THE"
XTKSJPJ1,XTKSJPJ1XXX,TOKYO STOCK EXCHANGE INC
YAAEJPJ1,YAAEJPJ1XXX,YAMAWA SECURITIES CO
YAASJPJ1,YAASJPJ1XXX,YAMANI SECURITIES CO
YAHSJPJ1,YAHSJPJ1XXX,"AIZAWA SECURITIES CO.,LTD"
YAMBJPJT,YAMBJPJTXXX,THE YAMAGATA BANK LIMITED
YAMEJPJ1,YAMEJPJ1OSA,"MADISON SECURITIES CO., LTD"
YAMEJPJ1,YAMEJPJ1XXX,"MADISON SECURITIES CO., LTD"
YAMRJPJ1,YAMRJPJ1XXX,YAMAMARU SECURITIES CO LTD
YAMSJPJ1,YAMSJPJ1XXX,"MUSASHI SECURITIES CO., LTD."
YCHBJPJT,YCHBJPJTXXX,THE YAMANASHI CHUO BANK LIMITED
YCMCJPJ1,YCMCJPJ1XXX,"MEIJI YASUDA ASSET MANAGEMENT CO., LTD."
YMBKJPJT,YMBKJPJTXXX,THE YAMAGUCHI BANK LIMITED
YMGTJPJ1,YMGTJPJ1XXX,YAMAGATA SECURITIES CO.
YTBCJPJT,YTBCJPJTXXX,"MIZUHO TRUST AND BANKING CO.,"
YUTEJPJ1,YUTEJPJ1NGY,YUTAKA SECURITIES CO
YUTEJPJ1,YUTEJPJ1XXX,YUTAKA SECURITIES CO
ZENBJPJ2,ZENBJPJ2XXX,SHINKIN CENTRAL BANK
ZENBJPJT,ZENBJPJTXXX,SHINKIN CENTRAL BANK
ZENKJPJ1,ZENKJPJ1XXX,NATIONAL MUTUAL INSURANCE FEDERATION OF AGRICULTURAL COOPERATIVES
ZENKJPJJ,ZENKJPJJXXX,NATIONAL MUTUAL INSURANCE FEDERATION OF AGRICULTURAL COOPERATIVES
ZSFBJPJ1,ZSFBJPJ1XXX,THE SHINKUMI FEDERATION BANK
ZSFBJPJT,ZSFBJPJTXXX,THE SHINKUMI FEDERATION BANK
